tree_ID,meas_seq,Site,Col,Row,Rep,Blk,Seedlot,Tree,HT3,Dam3,HT6,Dam6,Comment6,HT10,Dam10,Comment10
28580,3856,Kala,5,48,5,10,406,4,36,t,68,,,102,i,
27745,3021,Kala,17,29,1,2,406,1,44,t,67,,,,,
30441,1633,Mayo,26,32,1,13,406,4,,,,,,,,
30442,1634,Mayo,26,31,1,13,406,3,,,,,,,,
30443,1635,Mayo,26,30,1,13,406,2,,,,,,,,
30444,1636,Mayo,26,29,1,13,406,1,,,,,,,,
32525,3717,Mayo,59,5,2,9,406,1,,,,,,,,
32526,3718,Mayo,59,6,2,9,406,2,,,,,,,,
32528,3720,Mayo,59,8,2,9,406,4,,,,,,,,
31565,2757,Mayo,44,60,3,7,406,4,,,,,,,,
31566,2758,Mayo,44,59,3,7,406,3,,,,,,,,
31567,2759,Mayo,44,58,3,7,406,2,,,,,,,,
31568,2760,Mayo,44,57,3,7,406,1,,,,,,,,
29085,277,Mayo,5,21,4,9,406,1,,,,,,,,
29087,279,Mayo,5,23,4,9,406,3,,,,,,,,
29088,280,Mayo,5,24,4,9,406,4,,,,,,,,
31634,2826,Mayo,45,10,5,11,406,2,,,,,,,,
31635,2827,Mayo,45,11,5,11,406,3,,,,,,,,
31636,2828,Mayo,45,12,5,11,406,4,,,,,,,,
29353,545,Mayo,9,33,6,16,406,1,,,,,,,,
29354,546,Mayo,9,34,6,16,406,2,,,,,,,,
29355,547,Mayo,9,35,6,16,406,3,,,,,,,,
29356,548,Mayo,9,36,6,16,406,4,,,,,,,,
32725,3917,Mayo,62,52,7,13,406,4,,,,,,,,
32726,3918,Mayo,62,51,7,13,406,3,,,,,,,,
32727,3919,Mayo,62,50,7,13,406,2,,,,,,,,
31069,2261,Mayo,36,44,8,9,406,4,,,,,,,,
31070,2262,Mayo,36,43,8,9,406,3,,,,,,,,
31071,2263,Mayo,36,42,8,9,406,2,,,,,,,,
31072,2264,Mayo,36,41,8,9,406,1,,,,,,,,
32728,3920,Mayo,62,49,7,13,406,1,3,d,,,,,,
29086,278,Mayo,5,22,4,9,406,2,4,d,,,,,,
32527,3719,Mayo,59,7,2,9,406,3,5,d,,,,,,
31633,2825,Mayo,45,9,5,11,406,1,7,d,7,d,,8,,
33189,285,Naku,4,36,3,9,406,4,36,,58,,,86,w,
34392,1488,Naku,19,48,7,14,406,4,41,,62,,,114,,
33291,387,Naku,5,67,4,1,406,3,42,,55,,,89,,
35309,2405,Naku,31,29,6,15,406,1,42,,60,,,97,,
33292,388,Naku,5,68,4,1,406,4,43,,57,,,78,,
35310,2406,Naku,31,30,6,15,406,2,43,,60,,,92,w,
35311,2407,Naku,31,31,6,15,406,3,43,,72,,,121,,
34105,1201,Naku,16,80,8,1,406,4,43,,60,,,122,,
35573,2669,Naku,34,12,1,5,406,4,43,,64,,,,,
34108,1204,Naku,16,77,8,1,406,1,45,,65,,,100,,
34107,1203,Naku,16,78,8,1,406,2,46,,61,,,108,,
33215,311,Naku,4,10,5,11,406,2,46,,79,,,138,,
34106,1202,Naku,16,79,8,1,406,3,47,,68,,,91,,
33216,312,Naku,4,9,5,11,406,1,47,,76,,,111,c,
33213,309,Naku,4,12,5,11,406,4,47,,66,,,,,
35575,2671,Naku,34,10,1,5,406,2,49,,73,,,114,,
35484,2580,Naku,33,52,2,8,406,4,50,,69,,,80,,
33290,386,Naku,5,66,4,1,406,2,50,,74,,,118,,
33214,310,Naku,4,11,5,11,406,3,52,,69,,,94,,
33192,288,Naku,4,33,3,9,406,1,52,,87,,,110,,
35312,2408,Naku,31,32,6,15,406,4,52,,77,,,115,,
34389,1485,Naku,19,45,7,14,406,1,54,,80,,,121,,
33289,385,Naku,5,65,4,1,406,1,55,,75,,,116,,
35481,2577,Naku,33,49,2,8,406,1,55,,81,,,120,w,
33191,287,Naku,4,34,3,9,406,2,56,,71,,,102,,
35574,2670,Naku,34,11,1,5,406,3,57,,75,,,98,,
35576,2672,Naku,34,9,1,5,406,1,58,,72,,,94,,
34390,1486,Naku,19,46,7,14,406,2,64,,85,,,115,,
35482,2578,Naku,33,50,2,8,406,2,71,,85,,,,,
35483,2579,Naku,33,51,2,8,406,3,49,k,55,,,144,,
33190,286,Naku,4,35,3,9,406,3,40,t,78,,,115,w,
34391,1487,Naku,19,47,7,14,406,3,46,t,81,,,117,,
40132,3132,Pars,60,25,5,12,406,4,34,,74,,,182,,
39179,2179,Pars,126,18,6,10,406,2,36,,60,,,81,,
37171,171,Pars,86,2,4,9,406,2,37,,79,,,81,w,
38532,1532,Pars,5,12,7,2,406,1,37,,53,,,130,w,
38531,1531,Pars,6,12,7,2,406,2,40,,52,c d,,71,,
37169,169,Pars,88,2,4,9,406,4,40,,77,,,125,,
38683,1683,Pars,110,14,1,9,406,2,40,,72,,,150,,
38530,1530,Pars,7,12,7,2,406,3,40,,103,,,165,w,
38682,1682,Pars,111,14,1,9,406,3,41,,91,,,200,,
37172,172,Pars,85,2,4,9,406,1,42,,97,,,123,,
37170,170,Pars,87,2,4,9,406,3,43,,78,,,89,,
37473,473,Pars,40,4,3,16,406,4,45,,68,,,100,,
38684,1684,Pars,109,14,1,9,406,1,45,,111,,,155,w,
38311,1311,Pars,31,11,8,8,406,3,45,,91,,,171,,
38312,1312,Pars,32,11,8,8,406,4,45,,76,,,175,,
39177,2177,Pars,128,18,6,10,406,4,45,,107,,,248,,
39178,2178,Pars,127,18,6,10,406,3,46,,62,,,103,,
38529,1529,Pars,8,12,7,2,406,4,49,,124,,,160,wk,
38310,1310,Pars,30,11,8,8,406,2,49,,111,,,210,,
37072,72,Pars,72,1,2,3,406,4,50,,73,,,100,,
38309,1309,Pars,29,11,8,8,406,1,50,,111,,,202,,
40129,3129,Pars,57,25,5,12,406,1,52,,76,,,156,,
37071,71,Pars,71,1,2,3,406,3,54,,84,,,160,,
40130,3130,Pars,58,25,5,12,406,2,55,,86,,,220,,
38681,1681,Pars,112,14,1,9,406,4,61,,124,,,170,w,
37475,475,Pars,38,4,3,16,406,2,,,,,,,,
37476,476,Pars,37,4,3,16,406,1,,,,,,,,
37474,474,Pars,39,4,3,16,406,3,37,c,40,s,,,,
39180,2180,Pars,125,18,6,10,406,1,20,d c,21,c p,,,,
37070,70,Pars,70,1,2,3,406,2,66,g,93,,,232,,
37069,69,Pars,69,1,2,3,406,1,67,g,107,,,225,,
40131,3131,Pars,59,25,5,12,406,3,47,k,50,c p,,,,
43318,2222,Pine,83,18,2,7,406,3,25,,74,,,194,,
43320,2224,Pine,81,18,2,7,406,1,27,,62,,,114,k/w,
42680,1584,Pine,48,13,3,4,406,4,29,,54,,,120,,
45475,4379,Pine,27,35,8,5,406,3,32,,54,,,126,,
42679,1583,Pine,47,13,3,4,406,3,35,,69,,,138,,
42775,1679,Pine,114,14,4,15,406,2,36,,72,,,120,,
43317,2221,Pine,84,18,2,7,406,4,36,,55,,,152,,
41922,826,Pine,58,7,5,6,406,2,36,,95,,,200,,
41935,839,Pine,71,7,1,9,406,3,37,,85,,,127,,
41924,828,Pine,60,7,5,6,406,4,37,,87,,,211,w,
43319,2223,Pine,82,18,2,7,406,2,37,,93,,,261,,
45602,4506,Pine,103,36,7,8,406,3,38,,47,,,68,,
42773,1677,Pine,116,14,4,15,406,4,38,,57,,,80,,
45603,4507,Pine,102,36,7,8,406,2,41,,50,,,55,,
42774,1678,Pine,115,14,4,15,406,3,41,,67,,,120,w,
45601,4505,Pine,104,36,7,8,406,4,42,,52,,,55,s,
42678,1582,Pine,46,13,3,4,406,2,42,,55,d .,,77,s,
42643,1547,Pine,11,13,6,13,406,3,42,,88,,,175,k/w,
41921,825,Pine,57,7,5,6,406,1,42,,102,,,240,,
41934,838,Pine,70,7,1,9,406,2,44,,86,,,136,w,
41936,840,Pine,72,7,1,9,406,4,44,,89,,,170,w,
41923,827,Pine,59,7,5,6,406,3,44,,89,,,315,,
41933,837,Pine,69,7,1,9,406,1,45,,82,,,172,,
42642,1546,Pine,10,13,6,13,406,2,47,,116,,,248,k/w,
45473,4377,Pine,25,35,8,5,406,1,48,,96,,,225,,
42641,1545,Pine,9,13,6,13,406,1,49,,107,,,180,k/w,
42644,1548,Pine,12,13,6,13,406,4,51,,112,,,191,w,
42677,1581,Pine,45,13,3,4,406,1,,,,,,,,
45604,4508,Pine,101,36,7,8,406,1,36,d,45,,,55,,
45474,4378,Pine,26,35,8,5,406,2,45,f,,,,,,
45476,4380,Pine,28,35,8,5,406,4,32,t,50,,,77,,
42776,1680,Pine,113,14,4,15,406,1,35,t,80,,,118,k/w,
49768,4064,Reve,33,88,6,1,406,1,40,,52,,,77,,
47228,1524,Reve,20,35,7,9,406,4,41,,115,,,,,
47051,1347,Reve,27,31,8,8,406,3,42,,65,,,120,,
47050,1346,Reve,26,31,8,8,406,2,42,,72,d w,,138,w,
49787,4083,Reve,14,88,1,10,406,2,43,,95,,,145,,
46095,391,Reve,39,9,3,3,406,3,43,,79,,,153,,
46934,1230,Reve,3,28,2,5,406,3,45,,88,,,155,,
49767,4063,Reve,34,88,6,1,406,2,46,,64,,,110,,
47052,1348,Reve,28,31,8,8,406,4,46,,114,,,128,k,
47227,1523,Reve,19,35,7,9,406,3,47,,78,,,112,w,
49765,4061,Reve,36,88,6,1,406,4,48,,70,,,97,,
46893,1189,Reve,44,28,4,4,406,4,48,,78,i,,131,,
46895,1191,Reve,42,28,4,4,406,2,48,,114,,,171,,
46894,1190,Reve,43,28,4,4,406,3,48,,,,,,,
46933,1229,Reve,4,28,2,5,406,4,50,,94,,,130,w,
49766,4062,Reve,35,88,6,1,406,3,52,,88,,,103,,
46896,1192,Reve,41,28,4,4,406,1,52,,87,,,134,,
46094,390,Reve,38,9,3,3,406,2,53,,93,,,137,w,
46093,389,Reve,37,9,3,3,406,1,54,,74,,,117,w,
46935,1231,Reve,2,28,2,5,406,2,55,,100,w,,152,wk,
46941,1237,Reve,5,29,5,8,406,1,57,,138,,,194,,
46936,1232,Reve,1,28,2,5,406,1,58,,,,,,,
49788,4084,Reve,13,88,1,10,406,1,59,,100,,,131,w,
46944,1240,Reve,8,29,5,8,406,4,59,,112,,,159,,
46942,1238,Reve,6,29,5,8,406,2,60,,109,,,147,w,
47226,1522,Reve,18,35,7,9,406,2,60,,105,,,155,w,
47049,1345,Reve,25,31,8,8,406,1,60,,111,,,172,w,
49786,4082,Reve,15,88,1,10,406,3,70,,100,,,132,w,
46943,1239,Reve,7,29,5,8,406,3,71,,159,,,178,wc,
49785,4081,Reve,16,88,1,10,406,4,73,,100,,,122,w,
47225,1521,Reve,17,35,7,9,406,1,78,,134,,,180,w,
46096,392,Reve,40,9,3,3,406,4,,,,,,,,
52282,2482,Skim,20,79,5,10,406,3,30,,81,,,123,,
53585,3785,Skim,30,56,8,11,406,4,37,,99,d,,139,i,
53037,3237,Skim,26,92,1,8,406,4,40,,69,w,,125,i,
53038,3238,Skim,26,91,1,8,406,3,44,,90,,,133,i,
52464,2664,Skim,21,104,2,7,406,4,44,,96,,,139,i,
52835,3035,Skim,24,38,3,16,406,2,44,,150,,,188,i k,
52284,2484,Skim,20,77,5,10,406,1,46,,108,d,,131,i,
53587,3787,Skim,30,54,8,11,406,2,46,,123,,,148,i,
53039,3239,Skim,26,90,1,8,406,2,49,,110,,,190,i,
51982,2182,Skim,18,123,6,11,406,3,51,,100,,,133,i,
52833,3033,Skim,24,40,3,16,406,4,52,,123,,,126,i,
52462,2662,Skim,21,102,2,7,406,2,53,,141,k,,199,i k,
51983,2183,Skim,18,122,6,11,406,2,54,,117,d,,159,i,
52283,2483,Skim,20,78,5,10,406,2,55,,118,,,165,i,
53588,3788,Skim,30,53,8,11,406,1,59,,94,w k,,167,i,
52461,2661,Skim,21,101,2,7,406,1,59,,136,d,,180,i,
52836,3036,Skim,24,37,3,16,406,1,59,,176,,,222,i,
51307,1507,Skim,12,30,4,16,406,2,60,,123,,,165,,
51981,2181,Skim,18,124,6,11,406,4,62,,93,w k,,154,,
53586,3786,Skim,30,55,8,11,406,3,69,,127,w,,191,i,
50562,762,Skim,6,7,7,15,406,3,69,,135,k,,224,i,
51308,1508,Skim,12,29,4,16,406,1,40,k,124,,,182,i,
51305,1505,Skim,12,32,4,16,406,4,49,k,112,,,200,,
50564,764,Skim,6,5,7,15,406,1,57,k,137,,,279,,
50563,763,Skim,6,6,7,15,406,2,61,k,107,,,264,,
53040,3240,Skim,26,89,1,8,406,1,25,T,80,,,110,i,
52463,2663,Skim,21,103,2,7,406,3,36,T,62,,,118,,
52281,2481,Skim,20,80,5,10,406,4,41,T,88,w k,,137,i,
52834,3034,Skim,24,39,3,16,406,3,44,T,109,,,173,i,
51984,2184,Skim,18,121,6,11,406,1,44,T,116,,,178,,
51306,1506,Skim,12,31,4,16,406,3,62,T,144,,,184,i,
50561,761,Skim,6,8,7,15,406,4,40,T k,93,d,,333,,
55269,1373,Terr,54,36,1,1,406,4,25,,34,,,38,,
57051,3155,Terr,18,46,8,8,406,2,27,,37,,,79,,
57049,3153,Terr,18,48,8,8,406,4,30,,53,,,102,,
55064,1168,Terr,51,16,3,14,406,4,31,,73,,,129,,
55062,1166,Terr,51,14,3,14,406,2,32,,51,,,73,,
55063,1167,Terr,51,15,3,14,406,3,32,,75,,,110,,
55271,1375,Terr,54,34,1,1,406,2,32,,71,,,114,,
57052,3156,Terr,18,45,8,8,406,1,36,,44,,,67,,
55270,1374,Terr,54,35,1,1,406,3,36,,83,,,117,W,
56319,2423,Terr,6,10,7,8,406,2,37,,62,,,90,,
55335,1439,Terr,55,31,2,11,406,3,37,,72,,,115,,
57050,3154,Terr,18,47,8,8,406,3,37,,68,,,120,,
56317,2421,Terr,6,12,7,8,406,4,37,,60,w,,121,,
56318,2422,Terr,6,11,7,8,406,3,38,,58,,,98,,
55336,1440,Terr,55,32,2,11,406,4,41,,60,,,90,,
55061,1165,Terr,51,13,3,14,406,1,41,,67,,,132,,
55239,1343,Terr,53,63,5,5,406,3,41,,85,,,161,,
57886,3990,Terr,31,22,6,14,406,2,44,,63,,,84,,
55240,1344,Terr,53,64,5,5,406,4,44,,105,,,179,,
56320,2424,Terr,6,9,7,8,406,1,45,,102,,,177,,
57888,3992,Terr,31,24,6,14,406,4,45,,102,,,184,,
55272,1376,Terr,54,33,1,1,406,1,47,,95,,,154,,
57887,3991,Terr,31,23,6,14,406,3,48,,103,,,196,,
55333,1437,Terr,55,29,2,11,406,1,49,,100,,,160,,
56146,2250,Terr,4,55,4,6,406,3,49,,115,,,204,,
56147,2251,Terr,4,54,4,6,406,2,50,,93,,,153,,
55238,1342,Terr,53,62,5,5,406,2,51,,96,,,173,,
55334,1438,Terr,55,30,2,11,406,2,54,,97,,,174,,
56148,2252,Terr,4,53,4,6,406,1,54,,109,,,209,,
55237,1341,Terr,53,61,5,5,406,1,54,,110,,,222,,
56145,2249,Terr,4,56,4,6,406,4,60,,121,,,232,,
57885,3989,Terr,31,21,6,14,406,1,24,d,52,,,78,,
59755,1763,Tete,14,30,6,3,406,2,17,,53,,,126,w,
59524,1532,Tete,12,5,4,14,406,1,20,,45,,,84,,
58612,620,Tete,5,108,2,3,406,4,21,,23,d k,,58,,
61924,3932,Tete,31,92,1,10,406,4,28,,44,,,102,,
58610,618,Tete,5,106,2,3,406,2,29,,63,,,124,,
58972,980,Tete,8,45,8,8,406,1,29,,95,,,200,,
58970,978,Tete,8,47,8,8,406,3,31,,59,,,117,,
59754,1762,Tete,14,31,6,3,406,3,31,,83,,,244,w,
59521,1529,Tete,12,8,4,14,406,4,32,,65,,,124,,
61923,3931,Tete,31,91,1,10,406,3,32,,65,,,138,,
59756,1764,Tete,14,29,6,3,406,1,34,,75,,,168,w,
58611,619,Tete,5,107,2,3,406,3,36,,54,,,83,,
61444,3452,Tete,27,124,5,2,406,4,36,,60,,,96,,
61442,3450,Tete,27,122,5,2,406,2,36,,88,,,,,
59585,1593,Tete,13,57,3,8,406,1,37,,63,,,179,,
61441,3449,Tete,27,121,5,2,406,1,39,,85,,,169,,
61443,3451,Tete,27,123,5,2,406,3,41,,52,,,110,,
59523,1531,Tete,12,6,4,14,406,2,41,,88,,,167,,
58609,617,Tete,5,105,2,3,406,1,41,,125,,,204,w,
60116,2124,Tete,17,76,7,1,406,4,44,,82,k,,,,
60114,2122,Tete,17,74,7,1,406,2,45,,116,,,161,,
59588,1596,Tete,13,60,3,8,406,4,45,,93,,,210,,
59587,1595,Tete,13,59,3,8,406,3,48,,62,k,,221,,
60113,2121,Tete,17,73,7,1,406,1,49,,94,k,,208,,
58971,979,Tete,8,46,8,8,406,2,49,,89,,,,,
61921,3929,Tete,31,89,1,10,406,1,51,,82,,,,,
58969,977,Tete,8,48,8,8,406,4,52,,108,,,,,
59586,1594,Tete,13,58,3,8,406,2,,,,,,,,
59753,1761,Tete,14,32,6,3,406,4,,,,,,,,
61922,3930,Tete,31,90,1,10,406,2,18,d,27,,,68,,
59522,1530,Tete,12,7,4,14,406,3,35,k,91,,,173,w,
60115,2123,Tete,17,75,7,1,406,3,37,t,51,,,137,,
63179,1091,Well,13,83,6,15,406,3,25,,38,,,92,,
65779,3691,Well,41,11,3,4,406,3,28,,,,,,,
63559,1471,Well,17,63,4,4,406,3,30,,54,,,131,,
65286,3198,Well,35,22,1,12,406,2,32,,46,f,,101,,
63191,1103,Well,13,95,8,5,406,3,33,,51,,,151,,
63557,1469,Well,17,61,4,4,406,1,33,,,,,,,
65287,3199,Well,35,23,1,12,406,3,34,,56,d .,,112,,
63558,1470,Well,17,62,4,4,406,2,34,,57,,,127,,
63190,1102,Well,13,94,8,5,406,2,41,,39,d .,,,,
63189,1101,Well,13,93,8,5,406,1,43,,68,,,194,,
65778,3690,Well,41,10,3,4,406,2,12,d,23,f,,63,,
65633,3545,Well,39,33,7,14,406,1,16,d,15,d f,,23,,
63180,1092,Well,13,84,6,15,406,4,19,d,,,,,,
63441,1353,Well,16,56,5,11,406,4,20,d,17,d .,,36,,
63177,1089,Well,13,81,6,15,406,1,20,d,30,,,47,,
63192,1104,Well,13,96,8,5,406,4,21,d,40,,,109,,
66402,4314,Well,48,39,2,5,406,3,21,d,,,,,,
63442,1354,Well,16,55,5,11,406,3,21,d,,,,,,
66403,4315,Well,48,38,2,5,406,2,22,d,29,f,,34,k,
65634,3546,Well,39,34,7,14,406,2,22,d,28,f,,58,,
65285,3197,Well,35,21,1,12,406,1,24,d,38,f,,92,,
65780,3692,Well,41,12,3,4,406,4,25,d,39,,,82,,
65635,3547,Well,39,35,7,14,406,3,26,d,48,,,80,,
65777,3689,Well,41,9,3,4,406,1,28,d,36,f,,75,,
66401,4313,Well,48,40,2,5,406,4,31,d,39,f,,70,,
66404,4316,Well,48,37,2,5,406,1,32,d,35,d .,,53,,
63560,1472,Well,17,64,4,4,406,4,32,d,,,,,,
65288,3200,Well,35,24,1,12,406,4,36,d,58,,,131,,
65636,3548,Well,39,36,7,14,406,4,27,t,50,,,93,,
63444,1356,Well,16,53,5,11,406,1,30,t,38,f,,39,ck,
63443,1355,Well,16,54,5,11,406,2,30,t,31,f,,72,,
63178,1090,Well,13,82,6,15,406,2,32,t,34,,,72,,
70479,3955,Whit,115,31,8,8,406,3,25,,43,,,132,1,
69789,3265,Whit,64,26,4,8,406,4,26,,40,k d,,85,1,
70478,3954,Whit,114,31,8,8,406,2,28,,41,,,74,1 k,
68291,1767,Whit,26,14,5,6,406,2,28,,38,k,,86,1,
70480,3956,Whit,116,31,8,8,406,4,28,,61,,,107,1,
69961,3437,Whit,109,27,6,4,406,1,28,,56,,,158,1,
67790,1266,Whit,15,10,2,15,406,3,30,,50,k,,128,1,
70436,3912,Whit,72,31,7,2,406,4,32,,50,k,,60,1 k,
69792,3268,Whit,61,26,4,8,406,1,32,,54,k,,86,1 k,
69558,3034,Whit,39,24,1,12,406,3,32,,71,,,193,1,
66691,167,Whit,90,2,3,10,406,2,34,,56,k,,122,1,
69791,3267,Whit,62,26,4,8,406,2,35,,68,k d,,132,1 kd,
68292,1768,Whit,25,14,5,6,406,1,35,,102,,,213,1 Tn,
66690,166,Whit,91,2,3,10,406,3,36,,70,,,101,1 kd,
69963,3439,Whit,111,27,6,4,406,3,36,,65,k,,166,1 d,
69962,3438,Whit,110,27,6,4,406,2,37,,59,k,,150,1,
70477,3953,Whit,113,31,8,8,406,1,37,,56,k,,153,1,
68290,1766,Whit,27,14,5,6,406,3,37,,64,,,165,1,
69964,3440,Whit,112,27,6,4,406,4,38,,62,k,,106,1 kd,
69790,3266,Whit,63,26,4,8,406,3,38,,52,c k,,144,1,
70434,3910,Whit,70,31,7,2,406,2,39,,46,k,,103,1 kd,
67791,1267,Whit,14,10,2,15,406,2,39,,61,,,105,1,
67789,1265,Whit,16,10,2,15,406,4,40,,51,,,97,1 kl To,
70435,3911,Whit,71,31,7,2,406,3,40,,58,k,,105,1 kl,
66689,165,Whit,92,2,3,10,406,4,42,,72,,,175,1,
67792,1268,Whit,13,10,2,15,406,1,43,,71,,,162,1,
66692,168,Whit,89,2,3,10,406,1,47,,75,,,124,1,
69557,3033,Whit,40,24,1,12,406,4,,,,,,,3,Dead
69559,3035,Whit,38,24,1,12,406,2,,,,,,,3,Dead
69560,3036,Whit,37,24,1,12,406,1,,,,,,,3,Dead
68289,1765,Whit,28,14,5,6,406,4,,,,,,,3,Dead
70433,3909,Whit,69,31,7,2,406,1,23,d,26,k d,,63,1,
